id,key,value,type 
4844035252,barrier,gate,regular
4844035254,amenity,fuel,regular
4844065985,highway,turning_circle,regular
4844126374,traffic_calming,bump,regular
4844126378,traffic_calming,bump,regular
4844135937,highway,turning_circle,regular
4844135939,traffic_calming,bump,regular
4844135941,highway,turning_circle,regular
4844142185,traffic_calming,bump,regular
4844142189,traffic_calming,bump,regular
4844162981,man_made,water_tower,regular
4844173469,highway,turning_circle,regular
4844173471,highway,turning_circle,regular
4844182329,highway,turning_circle,regular
4844182331,man_made,water_tower,regular
4844215263,highway,turning_circle,regular
4844215265,highway,turning_circle,regular
4844215267,highway,turning_circle,regular
4844223661,traffic_calming,bump,regular
4844223663,highway,turning_circle,regular
4844223667,traffic_calming,bump,regular
4844224496,highway,turning_circle,regular
4844231067,traffic_calming,bump,regular
4844231075,traffic_calming,bump,regular
4844233894,highway,turning_circle,regular
4844233896,traffic_calming,bump,regular
4844233908,traffic_calming,bump,regular
4844240517,traffic_calming,bump,regular
4844241123,traffic_calming,bump,regular
4844241133,highway,turning_circle,regular
4844241141,highway,turning_circle,regular
4844300161,traffic_calming,bump,regular
4845521998,name,Kota Seriemas water supply tank,regular
4845521998,content,water,regular
4845521998,man_made,storage_tank,regular
4845539793,access,private,regular
4845539793,barrier,lift_gate,regular
4845544826,traffic_calming,bump,regular
4845544834,traffic_calming,bump,regular
4845560333,traffic_calming,bump,regular
4845560335,traffic_calming,bump,regular
4845560344,traffic_calming,bump,regular
4845567082,traffic_calming,bump,regular
4845582245,traffic_calming,bump,regular
4845582275,traffic_calming,bump,regular
4845588405,traffic_calming,bump,regular
4845588415,traffic_calming,bump,regular
4845588417,traffic_calming,bump,regular
4845616337,access,private,regular
4845616337,barrier,lift_gate,regular
4845616405,highway,turning_circle,regular
4845633217,access,private,regular
4845633217,barrier,lift_gate,regular
4845633219,highway,turning_circle,regular
4845638027,highway,turning_circle,regular
4845638033,highway,turning_circle,regular
4845906723,name,Hong Leong Bank,regular
4845906723,amenity,bank,regular
4845906723,en,Hong Leong Bank,name
4845922082,access,private,regular
4845922082,barrier,lift_gate,regular
4845922084,traffic_calming,bump,regular
4845922088,traffic_calming,bump,regular
4845922100,traffic_calming,bump,regular
4845922104,traffic_calming,bump,regular
4845922110,traffic_calming,bump,regular
4845922112,highway,turning_circle,regular
4845925316,name,Surau As-Siddiqin,regular
4845925316,amenity,place_of_worship,regular
4845925316,religion,muslim,regular
4845925316,city,Taman Kundang Jaya,addr
4845925316,postcode,48020,addr
4845929322,name,Tealive,regular
4845929322,shop,beverages,regular
4845929322,en,Tealive,name
4845929522,name,RHB Bank,regular
4845929522,amenity,bank,regular
4845929522,en,RHB Bank,name
4845930105,highway,turning_circle,regular
4845930107,highway,turning_circle,regular
4845930294,name,Jun He Engineering Design Sdn Bhd,regular
4845930294,man_made,works,regular
4845930294,city,Taman Kundang Jaya,addr
4845930294,street,Jalan KPK 3/1,addr
4845930294,postcode,48020,addr
4845930294,housenumber,Lot 74,addr
4845943211,name,Hindu Temple,regular
4845943211,amenity,place_of_worship,regular
4846737621,name,Kasturi walk street market,regular
4846737621,en,Kasturi walk street market,name
4846737621,tourism,attraction,regular
4846842421,name,President corner,regular
4846842421,amenity,restaurant,regular
4846842421,cuisine,indian,regular
4846842421,en,President corner,name
4846842421,street,Jalan Hang Lekiu,addr
4846984622,name,Gua Damai Extreme Park,regular
4846984622,en,Gua Damai Extreme Park,name
4846984622,zh,达迈洞极限运动公园,name
4846984622,tourism,attraction,regular
4846984622,website,http://www.guadamai.blogspot.my,regular
4846984622,street,Jalan Prima SG 3/2,addr
4846984622,postcode,68100,addr
4846984622,housenumber,2-105,addr
4847230319,access,private,regular
4847230319,barrier,gate,regular
4847236680,highway,turning_circle,regular
4847236682,traffic_calming,bump,regular
4847236698,highway,turning_circle,regular
4847241991,highway,turning_circle,regular
4847241993,traffic_calming,bump,regular
4847246491,traffic_calming,bump,regular
4847246493,traffic_calming,bump,regular
4847246495,traffic_calming,bump,regular
4847246497,traffic_calming,bump,regular
4847246499,traffic_calming,bump,regular
4847246501,traffic_calming,bump,regular
4847254272,traffic_calming,bump,regular
4847254274,traffic_calming,bump,regular
4847254278,traffic_calming,bump,regular
4847254280,traffic_calming,bump,regular
4847254286,traffic_calming,bump,regular
4847254288,traffic_calming,bump,regular
4847254290,traffic_calming,bump,regular
4847254292,traffic_calming,bump,regular
4847254294,traffic_calming,bump,regular
4847254296,traffic_calming,bump,regular
4847254298,traffic_calming,bump,regular
4847254300,traffic_calming,bump,regular
4847254871,traffic_calming,bump,regular
4847254873,traffic_calming,bump,regular
4847254875,traffic_calming,bump,regular
4847269771,traffic_calming,bump,regular
4847269773,traffic_calming,bump,regular
4847269775,traffic_calming,bump,regular
4847269777,traffic_calming,bump,regular
4847269779,traffic_calming,bump,regular
4847269781,traffic_calming,bump,regular
4847269783,traffic_calming,bump,regular
4847269785,traffic_calming,bump,regular
4847283068,traffic_calming,bump,regular
4847283070,traffic_calming,bump,regular
4847283074,traffic_calming,bump,regular
4847283076,traffic_calming,bump,regular
4847283078,traffic_calming,bump,regular
4847283080,traffic_calming,bump,regular
4847283082,traffic_calming,bump,regular
4847283084,traffic_calming,bump,regular
4847295654,traffic_calming,bump,regular
4847295656,traffic_calming,bump,regular
4847295658,traffic_calming,bump,regular
4847295662,traffic_calming,bump,regular
4847295664,traffic_calming,bump,regular
4847325528,man_made,water_tower,regular
4847325530,man_made,wastewater_plant,regular
4847370916,highway,turning_circle,regular
4847370918,highway,turning_circle,regular
4847371738,highway,turning_circle,regular
4847378596,highway,turning_circle,regular
4847378602,amenity,place_of_worship,regular
4847378602,religion,muslim,regular
4847378604,access,private,regular
4847378604,barrier,gate,regular
4847380444,man_made,water_tower,regular
4847464321,name,Senses budget hotel,regular
4847464321,en,Senses budget hotel,name
4847464321,tourism,hotel,regular
4848009308,name,Nirvana Memorial Park main entrance,regular
4848009308,barrier,entrance,regular
4848824831,traffic_calming,bump,regular
4848824833,traffic_calming,bump,regular
4848824841,traffic_calming,bump,regular
4848838517,traffic_calming,bump,regular
4848854119,traffic_calming,bump,regular
4848854723,traffic_calming,bump,regular
4848854725,traffic_calming,bump,regular
4848854731,traffic_calming,bump,regular
4848878735,access,private,regular
4848878735,barrier,gate,regular
4848878761,traffic_calming,bump,regular
4848878777,man_made,water_tower,regular
4848896918,fax,390211288,regular
4848896918,name,SJK (C) Choon Hwa,regular
4848896918,phone,+60390211288,regular
4848896918,amenity,school,regular
4848896918,wikipedia,ms:Sekolah Jenis Kebangsaan (C) Choon Hwa,regular
4848896918,street,Jalan Dusun Tua,addr
4848903092,barrier,entrance,regular
4849452616,fax,356360240,regular
4849452616,name,SK Seri Selangor,regular
4849452616,phone,+60356319100,regular
4849452616,amenity,school,regular
4849452616,city,Subang Jaya,addr
4849452616,wikipedia,ms:Sekolah Kebangsaan Seri Selangor,regular
4849452616,street,Jalan USJ 4/2,addr
4849503176,fax,356310300,regular
4849503176,name,SK Usj 2,regular
4849503176,phone,+60356389741,regular
4849503176,amenity,school,regular
4849503176,website,https://skusj2.blogspot.my/,regular
4849503176,wikidata,Q20464694,regular
4849503176,city,Subang Jaya,addr
4849503176,wikipedia,ms:Sekolah Kebangsaan USJ 2,regular
4849503176,street,Jalan USJ 2/3,addr
4849503176,postcode,47600,addr
4849648631,name,Marche Fresh,regular
4849648631,shop,greengrocer,regular
4849648631,level,0,regular
4849648631,shop,survey,source
4849648631,opening_hours,08:30-20:30,regular
4849741671,name,Kedai Gunting Rambut Bistari,regular
4849741671,shop,hairdresser,regular
4849778923,name,Bus stop (T403),regular
4849778923,highway,bus_stop,regular
4849778923,en,Bus stop,name
4849778923,ru,Остановка (T403),name
4852904127,name,Burguer King,regular
4852904127,amenity,fast_food,regular
4852904127,en,Burguer King,name
4852941867,name,Citra Mart,regular
4852941867,shop,convenience,regular
4852941867,phone,+60322735251,regular
4852941867,website,www.citras.com.my,regular
4852941867,city,Kuala Lumpur,addr
4852941867,street,Jalan Padang Belia,addr
4852941867,description,"Citra Mart is a convenience store that sells groceries, spices, pulses, bread, sweets and confectioneries, toiletries, drinks, beer, phone reloads, tobacco, ice and snacks. ",regular
4852941867,postcode,50470,addr
4852941867,opening_hours,24/7,regular
4852941867,housenumber,76,addr
4853285821,name,Public Garden (Pot),regular
4853285821,shop,florist,regular
4853285821,en,Public Garden (Pot),name
4853524221,name,Pasar Malam Kundang,regular
4853524221,shop,supermarket,regular
4853532178,name,Kundang Pasar,regular
4853532178,place,village,regular
4853823571,traffic_calming,bump,regular
4853823573,traffic_calming,bump,regular
4853823575,traffic_calming,bump,regular
4853823577,traffic_calming,bump,regular
4853823583,traffic_calming,bump,regular
4853828029,traffic_calming,bump,regular
4854936166,traffic_calming,bump,regular
4856845787,traffic_calming,bump,regular
4856845793,traffic_calming,bump,regular
4856858667,highway,turning_circle,regular
4856858689,highway,turning_circle,regular
4856858695,highway,turning_circle,regular
4856858701,highway,turning_circle,regular
4856878543,highway,turning_circle,regular
4856878581,content,water,regular
4856878581,man_made,storage_tank,regular
4856886094,man_made,water_tower,regular
4856923034,man_made,water_tower,regular
4856923036,content,water,regular
4856923036,man_made,storage_tank,regular
4856948892,traffic_calming,bump,regular
4856950130,highway,turning_circle,regular
4857030971,traffic_calming,bump,regular
4857030977,entrance,yes,regular
4857040923,content,water,regular
4857040923,man_made,storage_tank,regular
4857040925,content,water,regular
4857040925,man_made,storage_tank,regular
4857122541,content,water,regular
4857122541,man_made,storage_tank,regular
4857134600,traffic_calming,bump,regular
4857134602,traffic_calming,bump,regular
4857134604,highway,bus_stop,regular
4857134620,name,D' Naim Nasi Kukus,regular
4857134620,amenity,restaurant,regular
4857134620,cuisine,malay,regular
4857134620,city,Kuala Lumpur,addr
4857134620,place,Pantai Dalam,addr
4857134620,opening_hours,Mo-Sa 06:30-00:00; Su 06:30-24:00,regular
4857134836,name,Dobi Queen,regular
4857134836,shop,laundry,regular
4857134836,city,Kuala Lumpur,addr
4857134836,place,Pantai Hillpark,addr
4857134836,self_service,yes,regular
4857134836,opening_hours,24/7,regular
4857134838,name,War Zone Network,regular
4857134838,amenity,internet_cafe,regular
4857134838,city,Kuala Lumpur,addr
4857134838,place,Pantai Hillpark,addr
4857134840,name,Pengedar Cat Seong Bee,regular
4857134840,shop,hardware,regular
4857134840,city,Kuala Lumpur,addr
4857134840,place,Pantai Hillpark,addr
4857145990,highway,turning_circle,regular
4857145994,traffic_calming,bump,regular
4857145998,traffic_calming,bump,regular
4857146000,traffic_calming,bump,regular
4857146002,traffic_calming,bump,regular
4857146004,traffic_calming,bump,regular
4857146010,traffic_calming,bump,regular
4857146012,traffic_calming,bump,regular
4857146014,traffic_calming,bump,regular
4857146016,traffic_calming,bump,regular
4857146018,traffic_calming,bump,regular
4857146020,traffic_calming,bump,regular
4857146140,traffic_calming,bump,regular
4857146142,traffic_calming,bump,regular
4857146144,traffic_calming,bump,regular
4857160457,traffic_calming,bump,regular
4857160469,access,private,regular
4857160469,barrier,lift_gate,regular
4857163984,content,water,regular
4857163984,man_made,storage_tank,regular
4857168810,highway,turning_circle,regular
4857168812,highway,turning_circle,regular
4857168814,highway,turning_circle,regular
4857173623,highway,turning_circle,regular
4857173625,highway,turning_circle,regular
4857180875,highway,turning_circle,regular
4857180883,highway,turning_circle,regular
4857207449,traffic_calming,bump,regular
4857207451,traffic_calming,bump,regular
4857207503,traffic_calming,bump,regular
4857222821,name,Bus Stop (T403),regular
4857222821,highway,bus_stop,regular
4857222821,ru,Остановка (T403),name
4857223022,name,Bus Stop (T300),regular
4857223022,highway,bus_stop,regular
4857223022,en,Bus Stop (T300),name
4857223022,ru,Остановка (Т300),name
4858021600,highway,turning_circle,regular
4858050057,access,private,regular
4858050057,barrier,lift_gate,regular
4858050081,man_made,water_tower,regular
4858050093,traffic_calming,bump,regular
4858050111,traffic_calming,bump,regular
4858050115,amenity,place_of_worship,regular
4858050115,religion,muslim,regular
4859126721,name,Bus Station (300; 303),regular
4859126721,highway,bus_stop,regular
4859126721,en,Bus Station (300; 303),name
4859126721,ru,Остановка (300; 303),name
4860833344,name,7-Eleven,regular
4860833344,shop,convenience,regular
4860833344,operator,7-Eleven,regular
4860877525,name,Balai Polis Bandar Kinrara,regular
4860877525,amenity,police,regular
4860877525,operator,Polis Di Raja Malysia,regular
4861633421,name,Palm kafe,regular
4861633421,amenity,cafe,regular
4861633421,en,Palm kafe,name
4862032668,name,Tesco,regular
4862032668,shop,supermarket,regular
4862032668,city,Petaling Jaya,addr
4862032668,place,Paradigm Mall,addr
